Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
38,67,1156,1075,0.258,0.129,75
38,68,1158,1075,0.258,0.129,66
38,69,1158,1073,0.258,0.129,170
38,70,1158,1073,0.000,0.000,102
38,71,1158,1073,0.000,0.000,109
38,72,1158,1075,0.258,0.129,113
38,73,1158,1075,0.000,0.000,90
38,74,1158,1075,0.000,0.000,82
38,75,1158,1075,0.000,0.000,79
38,76,1158,1075,0.000,0.000,51
38,77,1154,1071,0.730,0.365,44
38,78,1147,1066,1.110,0.555,117
38,79,1147,1066,0.000,0.000,123
38,80,1154,1066,0.903,0.452,81
38,81,1154,1064,0.258,0.129,4
38,82,1158,1062,0.577,0.288,169
38,83,1160,1062,0.258,0.129,134
38,84,1162,1062,0.258,0.129,89
38,85,1162,1060,0.258,0.129,11
38,86,1156,1058,0.816,0.408,140
38,87,1156,1058,0.000,0.000,138
38,88,1158,1056,0.365,0.182,46
38,89,1160,1056,0.258,0.129,78
38,90,1165,1056,0.645,0.323,27
38,91,1165,1056,0.000,0.000,65
38,92,1165,1045,1.419,0.710,53
38,93,1165,1043,0.258,0.129,130
38,94,1165,1038,0.645,0.323,5
38,95,1165,1036,0.258,0.129,19
38,96,1165,1036,0.000,0.000,0
38,97,1165,1028,1.032,0.516,34
38,98,1165,1028,0.000,0.000,80
38,99,1165,1026,0.258,0.129,17
38,100,1160,1024,0.695,0.347,69
38,101,1154,1019,1.008,0.504,56
38,102,1154,1017,0.258,0.129,24
38,103,1150,1015,0.577,0.288,18
38,104,1143,1015,0.903,0.452,36
38,105,1141,1013,0.365,0.182,62
38,106,1141,1006,0.903,0.452,22
38,107,1139,1002,0.577,0.288,29
38,108,1139,998,0.516,0.258,92
38,109,1137,998,0.258,0.129,39
38,110,1126,994,1.510,0.755,5
39,1,1190,1030,-1.000,-1.000,72
39,2,1184,1032,0.816,0.408,59
39,3,1182,1038,0.816,0.408,94
39,4,1182,1038,0.000,0.000,140
39,5,1182,1038,0.000,0.000,72
39,6,1184,1038,0.258,0.129,100
39,7,1188,1038,0.516,0.258,86
39,8,1184,1038,0.516,0.258,132
39,9,1177,1036,0.939,0.470,88
39,10,1177,1036,0.000,0.000,120
39,11,1177,1036,0.000,0.000,63
39,12,1177,1038,0.258,0.129,201
39,13,1177,1038,0.000,0.000,48
39,14,1182,1038,0.645,0.323,131
39,15,1182,1038,0.000,0.000,201
39,16,1182,1038,0.000,0.000,93
39,17,1182,1038,0.000,0.000,93
39,18,1182,1038,0.000,0.000,53
39,19,1182,1038,0.000,0.000,90
39,20,1182,1038,0.000,0.000,232
39,21,1182,1038,0.000,0.000,103
39,22,1182,1038,0.000,0.000,130
39,23,1182,1038,0.000,0.000,97
39,24,1182,1038,0.000,0.000,148
39,25,1182,1038,0.000,0.000,97
39,26,1182,1038,0.000,0.000,152
39,27,1184,1038,0.258,0.129,161
39,28,1184,1038,0.000,0.000,168
39,29,1184,1038,0.000,0.000,172
39,30,1184,1038,0.000,0.000,119
39,31,1184,1038,0.000,0.000,161
39,32,1184,1038,0.000,0.000,251
39,33,1184,1041,0.387,0.194,39
39,34,1184,1041,0.000,0.000,2
39,35,1184,1041,0.000,0.000,86
39,36,1173,1041,1.419,0.710,142
39,37,1177,1038,0.645,0.323,51
39,38,1182,1038,0.645,0.323,67
39,39,1182,1041,0.387,0.194,36
39,40,1180,1041,0.258,0.129,101
39,41,1180,1041,0.000,0.000,95
39,42,1180,1043,0.258,0.129,175
39,43,1180,1043,0.000,0.000,137
39,44,1180,1041,0.258,0.129,76
39,45,1180,1041,0.000,0.000,54
39,46,1177,1041,0.387,0.194,93
39,47,1177,1038,0.387,0.194,94
39,48,1177,1036,0.258,0.129,94
39,49,1177,1036,0.000,0.000,34
39,50,1177,1036,0.000,0.000,105
39,51,1177,1036,0.000,0.000,177
39,52,1177,1032,0.516,0.258,108
39,53,1177,1032,0.000,0.000,79
39,54,1177,1036,0.516,0.258,33
39,55,1180,1036,0.387,0.194,44
39,56,1182,1034,0.365,0.182,147
39,57,1184,1032,0.365,0.182,70
39,58,1184,1032,0.000,0.000,88
39,59,1184,1032,0.000,0.000,107
39,60,1184,1032,0.000,0.000,66
